,poor
23536,False
23537,False
23538,False
23539,False
23540,False
23541,False
23542,False
23543,False
23544,False
23545,False
23546,False
23547,False
23548,False
23549,False
23550,False
23551,False
23552,False
23553,False
23554,False
23555,False
23556,False
23557,True
23558,True
23559,True
23560,True
23561,False
23562,False
23563,False
23564,False
23565,False
23566,False
23567,False
23568,False
23569,False
23570,False
23571,False
23572,False
23573,False
23574,False
23575,False
23576,False
23577,False
23578,False
23579,False
23580,False
23581,False
23582,False
23583,False
23584,False
23585,False
23586,False
23587,False
23588,False
23589,False
23590,True
23591,True
23592,True
23593,True
23594,True
23595,True
23596,True
23597,True
23598,True
23599,True
23600,False
23601,False
23602,False
23603,False
23604,False
23605,False
23606,False
23607,False
23608,False
23609,False
23610,False
23611,True
23612,True
23613,True
23614,False
23615,False
23616,False
23617,False
23618,False
23619,False
23620,False
23621,False
23622,False
23623,False
23624,False
23625,False
23626,False
23627,False
23628,False
23629,False
23630,False
23631,False
23632,False
23633,False
23634,False
23635,False
23636,False
23637,False
23638,False
23639,False
23640,False
23641,False
23642,False
23643,False
23644,False
23645,False
23646,False
23647,False
23648,False
23649,False
23650,False
23651,False
23652,False
23653,False
23654,False
23655,False
23656,False
23657,False
23658,False
23659,False
23660,False
23661,False
23662,False
23663,False
23664,False
23665,False
23666,False
23667,False
23668,False
23669,False
23670,False
23671,False
23672,False
23673,False
23674,False
23675,False
23676,False
23677,False
23678,False
23679,False
23680,False
23681,False
23682,False
23683,False
23684,False
23685,False
23686,False
23687,False
23688,False
23689,False
23690,False
23691,False
23692,False
23693,False
23694,False
23695,False
23696,False
23697,False
23698,False
23699,False
23700,False
23701,False
23702,False
23703,False
23704,False
23705,False
23706,False
23707,False
23708,False
23709,True
23710,True
23711,True
23712,True
23713,True
23714,True
23715,False
23716,False
23717,False
23718,False
23719,False
23720,False
23721,False
23722,False
23723,False
23724,False
23725,False
23726,False
23727,False
23728,False
23729,False
23730,False
23731,False
23732,False
23733,False
23734,False
23735,False
23736,False
23737,False
23738,False
23739,False
23740,False
23741,False
23742,False
23743,False
23744,False
23745,False
23746,False
23747,False
23748,False
23749,False
23750,False
23751,False
23752,False
23753,False
23754,False
23755,False
23756,False
23757,False
23758,False
23759,False
23760,False
23761,False
23762,False
23763,False
23764,False
23765,False
23766,False
23767,False
23768,False
23769,False
23770,False
23771,False
23772,False
23773,False
23774,False
23775,False
23776,False
23777,False
23778,False
23779,False
23780,False
23781,False
23782,False
23783,False
23784,False
23785,False
23786,False
23787,False
23788,False
23789,True
23790,True
23791,True
23792,False
23793,False
23794,False
23795,False
23796,False
23797,False
23798,False
23799,False
23800,False
23801,True
23802,True
23803,True
23804,True
23805,True
23806,True
23807,False
23808,False
23809,False
23810,True
23811,True
23812,True
23813,True
23814,True
23815,True
23816,False
23817,False
23818,False
23819,False
23820,False
23821,False
23822,False
23823,False
23824,False
23825,False
23826,False
23827,False
23828,False
23829,False
23830,False
23831,False
23832,False
23833,True
23834,True
23835,True
23836,False
23837,False
23838,False
23839,False
23840,False
23841,False
23842,False
23843,False
23844,False
23845,False
23846,True
23847,True
23848,True
23849,True
23850,True
23851,True
23852,True
23853,True
23854,True
23855,True
23856,True
23857,False
23858,False
23859,False
23860,False
23861,False
23862,False
23863,False
23864,False
23865,False
23866,False
23867,False
23868,False
23869,False
23870,False
23871,False
23872,False
23873,False
23874,False
23875,False
23876,False
23877,False
23878,False
23879,False
23880,False
23881,False
23882,False
23883,False
23884,False
23885,False
23886,False
23887,False
23888,False
23889,False
23890,False
23891,False
23892,False
23893,False
23894,False
23895,False
23896,False
23897,False
23898,False
23899,False
23900,False
23901,False
23902,False
23903,False
23904,False
23905,True
23906,True
23907,True
23908,True
23909,True
23910,True
23911,True
23912,True
23913,False
23914,False
23915,False
23916,False
23917,False
23918,False
23919,False
23920,False
23921,False
23922,False
23923,False
23924,False
23925,False
23926,False
23927,False
23928,False
23929,False
23930,False
23931,False
23932,False
23933,False
23934,False
23935,False
23936,False
23937,False
23938,False
23939,False
23940,False
23941,False
23942,False
23943,False
23944,False
23945,False
23946,False
23947,False
23948,False
23949,False
23950,False
23951,False
23952,False
23953,False
23954,False
23955,True
23956,True
23957,True
23958,True
23959,True
23960,False
23961,False
23962,False
23963,False
23964,False
23965,False
23966,False
23967,False
23968,False
23969,False
23970,False
23971,False
23972,False
23973,False
23974,False
23975,False
23976,False
23977,False
23978,True
23979,True
23980,True
23981,True
23982,False
23983,False
23984,False
23985,False
23986,False
23987,False
23988,False
23989,False
23990,False
23991,False
23992,False
23993,False
23994,False
23995,False
23996,False
23997,False
23998,False
23999,False
24000,False
24001,False
24002,False
24003,False
24004,False
24005,False
24006,False
24007,False
24008,False
24009,False
24010,False
24011,False
24012,False
24013,False
24014,False
24015,False
24016,False
24017,False
24018,False
24019,False
24020,False
24021,False
24022,False
24023,False
24024,False
24025,False
24026,False
24027,False
24028,False
24029,False
24030,False
24031,False
24032,False
24033,False
24034,False
24035,False
24036,False
24037,False
24038,False
24039,False
24040,False
24041,False
24042,False
24043,False
24044,False
24045,False
24046,False
24047,False
24048,False
24049,False
24050,False
24051,False
24052,False
24053,False
24054,False
24055,False
24056,False
24057,False
24058,False
24059,False
24060,False
24061,False
24062,False
24063,False
24064,False
24065,False
24066,False
24067,False
24068,False
24069,False
24070,False
24071,False
24072,False
24073,False
24074,False
24075,False
24076,False
24077,False
24078,False
24079,False
24080,False
24081,False
24082,False
24083,False
24084,False
24085,False
24086,False
24087,False
24088,False
24089,False
24090,False
24091,False
24092,False
24093,False
24094,False
24095,False
24096,False
24097,True
24098,True
24099,True
24100,True
24101,True
24102,True
24103,True
24104,False
24105,False
24106,False
24107,False
24108,False
24109,False
24110,False
24111,False
24112,False
24113,False
24114,False
24115,False
24116,False
24117,False
24118,False
24119,False
24120,False
24121,False
24122,False
24123,False
24124,False
24125,False
24126,False
24127,False
24128,False
24129,False
24130,False
24131,False
24132,False
24133,False
24134,False
24135,False
24136,True
24137,True
24138,True
24139,True
24140,True
24141,True
24142,False
24143,False
24144,False
24145,False
24146,False
24147,False
24148,True
24149,True
24150,True
24151,True
24152,True
24153,True
24154,False
24155,False
24156,False
24157,True
24158,False
24159,False
24160,True
24161,True
24162,True
24163,True
24164,True
24165,True
24166,True
24167,True
24168,True
24169,True
24170,False
24171,False
24172,False
24173,False
24174,False
24175,False
24176,False
24177,False
24178,False
24179,False
24180,False
24181,False
24182,False
24183,False
24184,False
24185,False
24186,False
24187,False
24188,False
24189,False
24190,False
24191,False
24192,False
24193,False
24194,False
24195,False
24196,False
24197,False
24198,False
24199,False
24200,False
24201,False
24202,False
24203,False
24204,False
24205,False
24206,False
24207,False
24208,False
24209,False
24210,False
24211,False
24212,False
24213,False
24214,False
24215,False
24216,False
24217,False
24218,False
24219,False
24220,False
24221,False
24222,False
24223,False
24224,False
24225,False
24226,False
24227,False
24228,False
24229,False
24230,False
24231,False
24232,False
24233,False
24234,False
24235,False
24236,False
24237,False
24238,False
24239,False
24240,False
24241,False
24242,False
24243,True
24244,True
24245,True
24246,True
24247,True
24248,True
24249,True
24250,True
24251,True
24252,False
24253,False
24254,False
24255,False
24256,False
24257,False
24258,False
24259,False
24260,True
24261,True
24262,True
24263,True
24264,True
24265,True
24266,True
24267,True
24268,True
24269,True
24270,True
24271,True
24272,True
24273,True
24274,True
24275,True
24276,True
24277,True
24278,True
24279,True
24280,True
24281,False
24282,False
24283,False
24284,False
24285,False
24286,False
24287,False
24288,False
24289,False
24290,False
24291,False
24292,False
24293,False
24294,False
24295,False
24296,False
24297,False
24298,False
24299,False
24300,False
24301,False
24302,False
24303,False
24304,True
24305,True
24306,True
24307,False
24308,False
24309,False
24310,False
24311,False
24312,False
24313,False
24314,False
24315,False
24316,False
24317,False
24318,False
24319,False
24320,False
24321,False
24322,False
24323,False
24324,False
24325,False
24326,False
24327,False
24328,False
24329,False
24330,False
24331,False
24332,False
24333,False
24334,False
24335,False
24336,False
24337,False
24338,False
24339,False
24340,False
24341,False
24342,False
24343,False
24344,False
24345,False
24346,False
24347,False
24348,False
24349,False
24350,False
24351,False
24352,False
24353,False
24354,False
24355,False
24356,False
24357,False
24358,False
24359,False
24360,False
24361,False
24362,False
24363,True
24364,True
24365,True
24366,True
24367,True
24368,True
24369,True
24370,False
24371,False
24372,False
24373,False
24374,False
24375,False
24376,False
24377,False
24378,False
24379,False
24380,False
24381,False
24382,False
24383,True
24384,True
24385,True
24386,True
24387,False
24388,False
24389,False
24390,False
24391,False
24392,False
24393,False
24394,False
24395,False
24396,False
24397,False
24398,False
24399,False
24400,False
24401,False
24402,False
24403,False
24404,False
24405,False
24406,False
24407,False
24408,False
24409,False
24410,False
24411,False
24412,False
24413,False
24414,False
24415,False
24416,False
24417,False
24418,False
24419,False
24420,False
24421,False
24422,False
24423,False
24424,False
24425,False
24426,False
24427,False
24428,False
24429,False
24430,False
24431,False
24432,True
24433,True
24434,True
24435,True
24436,True
24437,True
24438,True
24439,True
24440,True
24441,True
24442,True
24443,True
24444,True
24445,True
24446,True
24447,False
24448,False
24449,False
24450,False
24451,False
24452,False
24453,False
24454,False
24455,False
24456,False
24457,False
24458,False
24459,False
24460,False
24461,False
24462,False
24463,False
24464,False
24465,False
24466,False
24467,False
24468,False
24469,False
24470,False
24471,False
24472,False
24473,False
24474,False
24475,False
24476,False
24477,False
24478,False
24479,False
24480,False
24481,False
24482,False
24483,False
24484,False
24485,False
24486,False
24487,False
24488,False
24489,False
24490,False
24491,False
24492,False
24493,False
24494,False
24495,False
24496,False
24497,False
24498,False
24499,False
24500,False
24501,False
24502,False
24503,False
24504,False
24505,False
24506,False
24507,False
24508,False
24509,False
24510,False
24511,False
24512,False
24513,False
24514,False
24515,False
24516,False
24517,False
24518,False
24519,False
24520,False
24521,False
24522,True
24523,True
24524,True
24525,False
24526,False
24527,False
24528,False
24529,True
24530,True
24531,True
24532,False
24533,False
24534,False
24535,False
24536,False
24537,False
24538,False
24539,False
24540,False
24541,False
24542,False
24543,False
24544,False
24545,False
24546,False
24547,False
24548,False
24549,False
24550,False
24551,False
24552,False
24553,False
24554,False
24555,False
24556,False
24557,False
24558,False
24559,False
24560,False
24561,False
24562,False
24563,False
24564,False
24565,False
24566,False
24567,True
24568,True
24569,True
24570,True
24571,False
24572,False
24573,False
24574,False
24575,False
24576,False
24577,False
24578,False
24579,False
24580,False
24581,False
24582,False
24583,False
24584,False
24585,False
24586,False
24587,False
24588,False
24589,False
24590,False
24591,False
24592,False
24593,False
24594,False
24595,False
24596,False
24597,False
24598,False
24599,False
24600,False
24601,False
24602,False
24603,False
24604,False
24605,False
24606,False
24607,False
24608,False
24609,False
24610,False
24611,False
24612,False
24613,False
24614,False
24615,False
24616,False
24617,True
24618,True
24619,True
24620,True
24621,True
24622,True
24623,True
24624,True
24625,True
24626,True
24627,True
24628,True
24629,True
24630,True
24631,True
24632,True
24633,True
24634,True
24635,False
24636,False
24637,False
24638,False
24639,False
24640,False
24641,False
24642,False
24643,False
24644,False
24645,False
24646,False
24647,False
24648,False
24649,False
24650,False
24651,False
24652,False
24653,False
24654,True
24655,True
24656,True
24657,True
24658,True
24659,True
24660,True
24661,True
24662,True
24663,False
24664,False
24665,False
24666,False
24667,False
24668,False
24669,False
24670,False
24671,False
24672,False
24673,False
24674,False
24675,False
24676,False
24677,False
24678,False
24679,False
24680,False
24681,False
24682,False
24683,False
24684,False
24685,False
24686,False
24687,False
24688,False
24689,False
24690,False
24691,False
24692,False
24693,False
24694,False
24695,False
24696,False
24697,False
24698,False
24699,False
24700,False
24701,False
24702,False
24703,False
24704,False
24705,False
24706,False
24707,False
24708,False
24709,False
24710,False
24711,False
24712,False
24713,False
24714,False
24715,False
24716,False
24717,False
24718,False
24719,False
24720,False
24721,True
24722,True
24723,True
24724,True
24725,True
24726,True
24727,True
24728,True
24729,True
24730,True
24731,False
24732,False
24733,False
24734,False
24735,False
24736,False
24737,False
24738,False
24739,False
24740,False
24741,False
24742,False
24743,False
24744,False
24745,False
24746,True
24747,True
24748,True
24749,True
24750,True
24751,True
24752,True
24753,True
24754,False
24755,False
24756,False
24757,False
24758,False
24759,False
24760,False
24761,False
24762,False
24763,False
24764,False
24765,False
24766,False
24767,False
24768,False
24769,False
24770,False
24771,False
24772,False
24773,False
24774,False
24775,False
24776,False
24777,False
24778,False
24779,False
24780,False
24781,False
24782,False
24783,False
24784,False
24785,False
24786,False
24787,False
24788,False
24789,False
24790,False
24791,False
24792,False
24793,False
24794,True
24795,True
24796,True
24797,True
24798,True
24799,True
24800,True
24801,False
24802,False
24803,False
24804,False
24805,False
24806,False
24807,False
24808,False
24809,False
24810,False
24811,True
24812,True
24813,True
24814,True
24815,False
24816,False
24817,False
24818,False
24819,False
24820,False
24821,False
24822,False
24823,False
24824,False
24825,False
24826,False
24827,False
24828,False
24829,False
24830,False
24831,False
24832,False
24833,False
24834,False
24835,False
24836,False
24837,False
24838,False
24839,False
24840,False
24841,False
24842,False
24843,False
24844,False
24845,False
24846,False
24847,False
24848,False
24849,False
24850,False
24851,False
24852,False
24853,False
24854,False
24855,False
24856,False
24857,False
24858,False
24859,False
24860,False
24861,False
24862,False
24863,False
24864,False
24865,False
24866,False
24867,False
24868,False
24869,False
24870,False
24871,False
24872,False
24873,False
24874,False
24875,False
24876,False
24877,False
24878,False
24879,False
24880,False
24881,False
24882,False
24883,False
24884,False
24885,False
24886,False
24887,False
24888,False
24889,False
24890,False
24891,False
24892,False
24893,False
24894,False
24895,False
24896,False
24897,False
24898,False
24899,False
24900,False
24901,False
24902,True
24903,True
24904,True
24905,True
24906,True
24907,False
24908,False
24909,False
24910,False
24911,False
24912,True
24913,True
24914,True
24915,True
24916,False
24917,False
24918,False
24919,False
24920,False
24921,False
24922,False
24923,False
24924,False
24925,False
24926,False
24927,False
24928,False
24929,False
24930,False
24931,False
24932,False
24933,False
24934,False
24935,False
24936,False
24937,False
24938,False
24939,False
24940,False
24941,False
24942,False
24943,False
24944,False
24945,False
24946,False
24947,False
24948,False
24949,False
24950,False
24951,False
24952,False
24953,False
24954,False
24955,False
24956,False
24957,False
24958,False
24959,False
24960,False
24961,False
24962,False
24963,False
24964,False
24965,False
24966,False
24967,False
24968,False
24969,False
24970,False
24971,False
24972,False
24973,False
24974,False
24975,False
24976,False
24977,False
24978,False
24979,False
24980,False
24981,False
24982,False
24983,False
24984,False
24985,False
24986,False
24987,False
24988,False
24989,False
24990,False
24991,False
24992,False
24993,False
24994,False
24995,False
24996,False
24997,False
24998,False
24999,False
25000,False
25001,False
25002,False
25003,False
25004,False
25005,False
25006,True
25007,True
25008,True
25009,True
25010,True
25011,True
25012,True
25013,False
25014,False
25015,False
25016,False
25017,False
25018,False
25019,False
25020,False
25021,False
25022,False
25023,True
25024,True
25025,True
25026,True
25027,True
25028,True
25029,True
25030,True
25031,False
25032,False
25033,False
25034,False
25035,False
25036,False
25037,False
25038,False
25039,False
25040,False
25041,False
25042,False
25043,False
25044,False
25045,False
25046,False
25047,False
25048,False
25049,False
25050,False
25051,False
25052,False
25053,False
25054,False
25055,False
25056,False
25057,False
25058,False
25059,False
25060,False
25061,False
25062,False
25063,False
25064,False
25065,False
25066,False
25067,False
25068,False
25069,False
25070,False
25071,False
25072,False
25073,False
25074,False
25075,False
25076,False
25077,True
25078,True
25079,True
25080,True
25081,True
25082,True
25083,True
25084,False
25085,False
25086,False
25087,False
25088,False
25089,False
25090,False
25091,False
25092,False
25093,False
25094,False
25095,False
25096,False
25097,False
25098,False
25099,False
25100,False
25101,False
25102,False
25103,False
25104,False
25105,False
25106,False
25107,False
25108,False
25109,False
25110,False
25111,False
25112,False
25113,False
25114,False
25115,False
25116,False
25117,False
25118,False
25119,False
25120,False
25121,False
25122,False
25123,False
25124,False
25125,False
25126,False
25127,False
25128,False
25129,False
25130,False
25131,False
25132,False
25133,False
25134,False
25135,False
25136,False
25137,False
25138,False
25139,False
25140,False
25141,False
25142,False
25143,False
25144,False
25145,False
25146,False
25147,False
25148,False
25149,False
25150,False
25151,False
25152,False
25153,False
25154,False
25155,False
25156,False
25157,False
25158,False
25159,False
25160,False
25161,False
25162,False
25163,False
25164,False
25165,False
25166,False
25167,False
25168,False
25169,False
25170,False
25171,False
25172,False
25173,True
25174,True
25175,True
25176,True
25177,True
25178,True
25179,True
25180,True
25181,True
25182,True
25183,True
25184,True
25185,True
25186,True
25187,True
25188,True
25189,True
25190,True
25191,True
25192,True
25193,True
25194,False
25195,False
25196,False
25197,False
25198,False
25199,False
25200,False
25201,False
25202,False
25203,False
25204,False
25205,False
25206,False
25207,False
25208,False
25209,False
25210,False
25211,False
25212,False
25213,False
25214,False
25215,False
25216,False
25217,False
25218,False
25219,False
25220,False
25221,False
25222,False
25223,False
25224,False
25225,False
25226,False
25227,False
25228,False
25229,False
25230,False
25231,False
25232,False
25233,False
25234,False
25235,False
25236,False
25237,False
25238,False
25239,False
25240,False
25241,False
25242,False
25243,False
25244,False
25245,False
25246,False
25247,False
25248,False
25249,False
25250,False
25251,False
25252,False
25253,False
25254,False
25255,False
25256,False
25257,False
25258,False
25259,False
25260,False
25261,False
25262,False
25263,False
25264,False
25265,False
25266,False
25267,False
25268,False
25269,False
25270,False
25271,False
25272,False
25273,False
25274,False
25275,False
25276,False
25277,False
25278,False
25279,False
25280,False
25281,False
25282,True
25283,True
25284,True
25285,True
25286,True
25287,True
25288,True
25289,True
25290,True
25291,True
25292,True
25293,True
25294,False
25295,False
25296,False
25297,False
25298,False
25299,False
25300,False
25301,False
25302,False
25303,False
25304,False
25305,False
25306,False
25307,False
25308,False
25309,False
25310,False
25311,False
25312,False
25313,False
25314,False
25315,False
25316,False
25317,False
25318,False
25319,False
25320,False
25321,False
25322,False
25323,False
25324,True
25325,True
25326,True
25327,True
25328,True
25329,True
25330,True
25331,True
25332,True
25333,True
25334,True
25335,True
25336,False
25337,False
25338,False
25339,False
25340,False
25341,False
25342,False
25343,False
25344,True
25345,True
25346,True
25347,True
25348,True
25349,True
25350,True
25351,True
25352,False
25353,False
25354,False
25355,False
25356,False
25357,False
25358,False
25359,False
25360,False
25361,False
25362,True
25363,True
25364,False
25365,False
25366,False
25367,False
25368,False
25369,False
25370,False
25371,False
25372,False
25373,False
25374,False
25375,False
25376,False
25377,False
25378,False
25379,False
25380,False
25381,False
25382,False
25383,False
25384,False
25385,False
25386,False
25387,False
25388,False
25389,False
25390,False
25391,False
25392,False
25393,False
25394,False
25395,True
25396,True
25397,True
25398,True
25399,True
25400,True
25401,True
25402,True
25403,True
25404,True
25405,True
25406,True
25407,True
25408,False
25409,False
25410,False
25411,False
25412,False
25413,False
25414,False
25415,False
25416,False
25417,False
25418,False
25419,False
25420,False
25421,False
25422,False
25423,False
25424,False
25425,False
25426,False
25427,False
25428,False
25429,False
25430,False
25431,False
25432,False
25433,False
25434,False
25435,False
25436,False
25437,False
25438,False
25439,False
25440,False
25441,False
25442,False
25443,False
25444,False
25445,False
25446,False
25447,False
25448,False
25449,False
25450,False
25451,False
25452,False
25453,False
25454,False
25455,False
25456,False
25457,False
25458,False
25459,False
25460,False
25461,False
25462,False
25463,False
25464,False
25465,False
25466,False
25467,False
25468,False
25469,False
25470,False
25471,False
25472,False
25473,False
25474,False
25475,False
25476,False
25477,False
25478,False
25479,False
25480,False
25481,False
25482,False
25483,False
25484,False
25485,False
25486,False
25487,False
25488,False
25489,False
25490,False
25491,False
25492,False
25493,True
25494,True
25495,True
25496,True
25497,True
25498,False
25499,False
25500,False
25501,False
25502,False
25503,False
25504,False
25505,False
25506,False
25507,False
25508,False
25509,False
25510,False
25511,False
25512,False
25513,False
25514,False
25515,False
25516,False
25517,False
25518,False
25519,False
25520,False
25521,False
25522,False
25523,False
25524,False
25525,False
25526,False
25527,False
25528,False
25529,False
25530,False
25531,False
25532,False
25533,False
25534,False
25535,False
25536,False
25537,False
25538,False
25539,False
25540,True
25541,True
25542,False
25543,False
25544,True
25545,True
25546,True
25547,True
25548,True
25549,True
25550,True
25551,True
25552,True
25553,False
25554,False
25555,False
25556,False
25557,False
25558,False
25559,False
25560,True
25561,True
25562,True
25563,True
25564,True
25565,True
25566,True
25567,False
25568,False
25569,False
25570,False
25571,False
25572,False
25573,False
25574,False
25575,False
25576,False
25577,False
25578,False
25579,False
25580,False
25581,False
25582,False
25583,False
25584,False
25585,False
25586,False
25587,True
25588,True
25589,True
25590,True
25591,True
25592,True
25593,True
25594,False
25595,False
25596,False
25597,False
25598,False
25599,False
25600,False
25601,False
25602,False
25603,False
25604,False
25605,False
25606,False
25607,False
25608,False
25609,False
25610,False
25611,False
25612,False
25613,False
25614,False
25615,False
25616,False
25617,False
25618,False
25619,False
25620,False
25621,False
25622,False
25623,False
25624,False
25625,False
25626,False
25627,False
25628,False
25629,False
25630,False
25631,False
25632,False
25633,False
25634,False
25635,False
25636,False
25637,False
25638,False
25639,False
25640,False
25641,False
25642,False
25643,False
25644,False
25645,False
25646,False
25647,False
25648,False
25649,False
25650,False
25651,False
25652,False
25653,False
25654,False
25655,False
25656,False
25657,False
25658,False
25659,False
25660,False
25661,False
25662,False
25663,False
25664,False
25665,False
25666,False
25667,False
25668,False
25669,False
25670,False
25671,False
25672,False
25673,True
25674,True
25675,False
25676,False
25677,False
25678,False
25679,False
25680,False
25681,False
25682,False
25683,False
25684,False
25685,False
25686,False
25687,False
25688,False
25689,False
25690,False
25691,True
25692,True
25693,True
25694,True
25695,True
25696,True
25697,True
25698,True
25699,True
25700,True
25701,True
25702,True
25703,True
25704,True
25705,True
25706,True
25707,False
25708,False
25709,False
25710,False
25711,False
25712,False
25713,False
25714,False
25715,False
25716,False
25717,False
25718,False
25719,False
25720,False
25721,False
25722,False
25723,False
25724,False
25725,False
25726,False
25727,False
25728,False
25729,False
25730,False
25731,False
25732,False
25733,True
25734,True
25735,True
25736,True
25737,True
25738,True
25739,True
25740,True
25741,True
25742,False
25743,False
25744,False
25745,False
25746,False
25747,False
25748,False
25749,False
25750,False
25751,False
25752,False
25753,False
25754,False
25755,False
25756,False
25757,False
25758,False
25759,False
25760,False
25761,False
25762,False
25763,False
25764,False
25765,False
25766,False
25767,False
25768,False
25769,False
25770,False
25771,False
25772,False
25773,False
25774,False
25775,False
25776,False
25777,False
25778,False
25779,False
25780,False
25781,False
25782,False
25783,False
25784,False
25785,False
25786,False
25787,False
25788,True
25789,True
25790,True
25791,True
25792,True
25793,False
25794,True
25795,True
25796,True
25797,True
25798,True
25799,False
25800,False
25801,False
25802,False
25803,False
25804,False
25805,False
25806,False
25807,False
25808,False
25809,False
25810,False
25811,False
25812,False
25813,False
25814,False
25815,False
25816,False
25817,False
25818,False
25819,False
25820,False
25821,False
25822,False
25823,False
25824,False
25825,False
25826,False
25827,False
25828,False
25829,False
25830,False
25831,False
25832,False
25833,False
25834,False
25835,False
25836,False
25837,False
25838,True
25839,True
25840,True
25841,True
25842,True
25843,True
25844,True
25845,True
25846,False
25847,False
25848,False
25849,False
25850,False
25851,False
25852,False
25853,False
25854,False
25855,False
25856,False
25857,False
25858,False
25859,False
25860,False
25861,False
25862,False
25863,False
25864,False
25865,False
25866,False
25867,False
25868,False
25869,False
25870,False
25871,False
25872,False
25873,False
25874,False
25875,False
25876,False
25877,False
25878,False
25879,False
25880,False
25881,False
25882,False
25883,False
25884,False
25885,False
25886,False
25887,False
25888,False
25889,False
25890,False
25891,False
25892,False
25893,False
25894,False
25895,False
25896,False
25897,False
25898,False
25899,False
25900,False
25901,False
25902,False
25903,False
25904,True
25905,True
25906,True
25907,True
25908,True
25909,True
25910,True
25911,False
25912,False
25913,False
25914,False
25915,False
25916,False
25917,False
25918,False
25919,False
25920,True
25921,True
25922,True
25923,True
25924,True
25925,True
25926,False
25927,False
25928,False
25929,False
25930,False
25931,False
25932,False
25933,True
25934,True
25935,True
25936,True
25937,True
25938,True
25939,False
25940,False
25941,False
25942,False
25943,False
25944,False
25945,False
25946,False
25947,False
25948,False
25949,False
25950,False
25951,False
25952,False
25953,False
25954,False
25955,False
25956,False
25957,True
25958,True
25959,True
25960,True
25961,True
25962,True
25963,True
25964,True
25965,True
25966,True
25967,True
25968,True
25969,True
25970,True
25971,True
25972,False
25973,False
25974,False
25975,False
25976,False
25977,False
25978,False
25979,False
25980,False
25981,False
25982,True
25983,True
25984,True
25985,True
25986,True
25987,False
25988,False
25989,False
25990,True
25991,True
25992,True
25993,True
25994,True
25995,True
25996,True
25997,False
25998,False
25999,False
26000,False
26001,False
26002,False
26003,False
26004,False
26005,False
26006,False
26007,False
26008,False
26009,False
26010,False
26011,False
26012,False
26013,False
26014,False
26015,False
26016,False
26017,False
26018,False
26019,False
26020,False
26021,False
26022,False
26023,False
26024,False
26025,False
26026,True
26027,True
26028,True
26029,True
26030,True
26031,True
26032,True
26033,True
26034,True
26035,True
26036,True
26037,True
26038,False
26039,False
26040,False
26041,False
26042,False
26043,False
26044,False
26045,False
26046,False
26047,False
26048,False
26049,False
26050,False
26051,False
26052,False
26053,False
26054,False
26055,False
26056,False
26057,False
26058,False
26059,False
26060,False
26061,False
26062,False
26063,False
26064,False
26065,False
26066,False
26067,False
26068,False
26069,False
26070,False
26071,False
26072,False
26073,False
26074,False
26075,True
26076,True
26077,True
26078,False
26079,False
26080,False
26081,False
26082,False
26083,False
26084,False
26085,False
26086,False
26087,False
26088,False
26089,False
26090,False
26091,False
26092,False
26093,False
26094,False
26095,False
26096,False
26097,False
26098,False
26099,False
26100,False
26101,False
26102,False
26103,False
26104,False
26105,False
26106,False
26107,False
26108,False
26109,False
26110,False
26111,False
26112,False
26113,False
26114,False
26115,False
26116,False
26117,False
26118,False
26119,False
26120,False
26121,False
26122,False
26123,False
26124,False
26125,False
26126,False
26127,False
26128,False
26129,False
26130,False
26131,False
26132,False
26133,False
26134,False
26135,False
26136,False
26137,True
26138,True
26139,True
26140,True
26141,True
26142,True
26143,True
26144,True
26145,True
26146,True
26147,True
26148,True
26149,False
26150,False
26151,False
26152,False
26153,False
26154,True
26155,True
26156,True
26157,True
26158,True
26159,True
26160,True
26161,True
26162,False
26163,False
26164,False
26165,False
26166,False
26167,False
26168,False
26169,True
26170,True
26171,True
26172,False
26173,False
26174,False
26175,False
26176,False
26177,True
26178,True
26179,True
26180,True
26181,True
26182,True
26183,True
26184,False
26185,False
26186,False
26187,False
26188,False
26189,False
26190,False
26191,False
26192,False
26193,False
26194,False
26195,False
26196,False
26197,False
26198,False
26199,False
26200,False
26201,False
26202,False
26203,False
26204,False
26205,False
26206,False
26207,False
26208,False
26209,False
26210,True
26211,True
26212,True
26213,True
26214,True
26215,True
26216,True
26217,True
26218,True
26219,True
26220,True
26221,True
26222,True
26223,True
26224,True
26225,True
26226,False
26227,True
26228,True
26229,True
26230,True
26231,True
26232,True
26233,True
26234,True
26235,True
26236,True
26237,True
26238,True
26239,False
26240,False
26241,False
26242,False
26243,False
26244,False
26245,False
26246,False
26247,False
26248,False
26249,False
26250,False
26251,False
26252,False
26253,False
26254,False
26255,False
26256,False
26257,False
26258,False
26259,False
26260,False
26261,False
26262,False
26263,False
26264,False
26265,False
26266,False
26267,False
26268,False
26269,False
26270,False
26271,False
26272,False
26273,False
26274,False
26275,False
26276,False
26277,False
26278,False
26279,False
26280,False
26281,False
26282,False
26283,False
26284,False
26285,False
26286,False
26287,False
26288,False
26289,False
26290,False
26291,False
26292,False
26293,False
26294,False
26295,False
26296,False
26297,False
26298,False
26299,False
26300,False
26301,False
26302,False
26303,False
26304,False
26305,False
26306,False
26307,False
26308,False
26309,False
26310,False
26311,True
26312,True
26313,True
26314,True
26315,True
26316,True
26317,True
26318,True
26319,False
26320,False
26321,False
26322,False
26323,False
26324,False
26325,False
26326,False
26327,False
26328,False
26329,False
26330,False
26331,False
26332,False
26333,False
26334,False
